Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses,Additional_Doses_Vax_Pct,Additional_Doses_12Plus,Additional_Doses_12Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Administered_5Plus,Admin_Per_100k_5Plus,Distributed_Per_100k_5Plus,Series_Complete_Moderna_5Plus,Series_Complete_Pfizer_5Plus,Series_Complete_Janssen_5Plus,Series_Complete_Unk_Manuf_5Plus
03/14/2022,11,CT,"8,366,235","340,600","3,219,960","4,805,675",0,"234,658","269,362","294,809","1,327,460","7,345,482","7,093,405","6,588,977","1,774,957","247,609","2,774,149","4,322,503","1,221","206,028","228,381","232,182","281,630","7,371,705","3,361,958",94.3,"3,224,091",95,"2,982,748",95,"730,298",95,"2,785,454",78.1,"2,672,844",86.1,"2,468,639",87,"601,495",95,"229,841","940,745","1,614,420",448,"229,757","940,415","1,502,227",445,"229,651","940,208","1,298,437",343,"22,703","236,428","342,262",102,"1,400,285",50.3,"1,400,136",52.4,"1,344,272",54.5,"857,143",66,"444,485",73.9,"642,220","740,909","17,135",21,"3,360,471",95,"2,785,009",82.3,"7,343,582","217,036","247,260","940,537","1,614,264","229,761",447
03/14/2022,11,AR,"5,917,120","251,400","2,474,360","3,191,360",0,"196,074","231,386","255,307","1,129,480","4,112,376","4,006,217","3,752,484","1,156,313","122,125","1,755,659","2,230,699","3,893","136,270","156,661","161,909","220,720","4,156,093","1,990,324",66,"1,927,197",75.4,"1,794,413",77.4,"495,837",94.6,"1,621,871",53.7,"1,578,474",61.7,"1,470,666",63.5,"416,937",79.6,"112,111","659,546","849,007","1,207","111,982","659,523","806,063",906,"111,561","658,367","699,871",867,"15,739","234,156","166,565",477,"619,963",38.2,"619,835",39.3,"605,072",41.1,"429,538",52.9,"261,751",62.8,"303,189","306,530","9,794",450,"1,988,387",70.3,"1,621,473",57.3,"4,110,146","145,269","209,134","659,533","848,744","111,990","1,206"
03/14/2022,11,VI,"146,560","2,800","38,340","105,420",0,"137,887","163,892","179,813","715,695","140,852","138,568","131,776","39,533","2,275","42,019","96,558",0,"132,517","154,954","161,674","193,051","138,524","67,941",63.9,"66,604",74.5,"63,051",77.4,"18,133",88.5,"56,196",52.9,"55,229",61.8,"52,276",64.1,"15,215",74.3,"2,068","15,617","38,506",5,"2,065","15,609","37,550",5,"2,061","15,587","34,623",5,564,"6,035","8,612",4,"16,053",28.6,"16,052",29.1,"15,766",30.2,"12,088",38.4,"6,884",45.2,"5,496","10,414",141,2,"67,874",68.1,"56,171",56.4,"140,759","141,290","147,113","15,610","38,491","2,065",5
03/14/2022,11,NY,"44,333,945","1,868,500","15,593,800","26,871,645",0,"227,896","264,314","287,411","1,345,020","38,104,180","36,903,460","34,608,896","8,354,042","1,421,229","13,752,322","22,910,349","20,280","195,873","220,014","224,365","253,449","38,135,154","17,370,136",89.3,"16,716,067",95,"15,612,981",95,"3,447,996",95,"14,759,477",75.9,"14,213,831",84.7,"13,244,975",85.9,"2,966,373",90,"1,245,660","4,946,093","8,562,126","5,598","1,245,454","4,945,412","8,017,647","5,318","1,244,498","4,943,183","7,052,444","4,850","186,810","1,398,606","1,379,109","1,848","6,556,874",44.4,"6,555,444",46.1,"6,332,748",47.8,"3,809,298",59.1,"1,983,731",66.9,"2,802,622","3,640,454","113,342",456,"17,367,740",94.8,"14,758,996",80.5,"38,101,204","207,902","241,911","4,945,968","8,561,921","1,245,548","5,559"
03/14/2022,11,OK,"7,032,030","321,600","2,933,280","3,777,150",0,"177,712","211,475","234,032","1,107,180","5,753,597","5,624,238","5,291,469","1,546,244","152,475","2,321,607","3,278,053","1,462","145,404","169,139","176,104","243,452","5,720,021","2,779,208",70.2,"2,706,508",81.4,"2,534,387",84.3,"674,529",95,"2,228,053",56.3,"2,171,655",65.3,"2,029,717",67.6,"543,914",85.6,"142,407","843,676","1,241,698",272,"142,389","843,649","1,185,358",259,"142,313","843,369","1,043,814",221,"20,661","275,963","247,231",59,"814,355",36.6,"814,292",37.5,"796,509",39.2,"559,207",52,"336,979",62,"374,442","428,213","11,661",39,"2,778,918",75.1,"2,228,003",60.2,"5,753,268","155,433","189,981","843,658","1,241,681","142,392",272
03/14/2022,11,IA,"6,295,155","288,700","2,414,120","3,592,335",0,"199,525","235,220","259,249","1,138,460","4,947,602","4,803,654","4,521,815","1,453,653","177,206","1,963,388","2,806,489",519,"156,814","179,490","186,219","262,889","4,953,662","2,127,665",67.4,"2,051,354",76.6,"1,917,636",79,"546,928",95,"1,934,702",61.3,"1,868,267",69.8,"1,747,885",72,"509,227",92.1,"162,175","709,530","1,062,639",358,"162,170","709,512","996,229",356,"162,078","709,301","876,160",346,"14,545","267,580","226,971",131,"1,005,080",52,"1,004,967",53.8,"978,627",56,"672,588",69.2,"399,106",78.4,"459,593","531,761","13,690",36,"2,127,509",71.9,"1,934,691",65.4,"4,947,448","167,175","212,715","709,525","1,062,635","162,173",358
03/14/2022,11,PA,"29,068,925","1,509,500","11,045,860","16,513,565",0,"227,066","262,319","285,904","1,214,560","22,228,804","21,545,943","20,284,920","6,215,905","770,825","8,554,646","12,901,888","1,445","173,636","194,431","199,510","259,714","22,287,644","10,712,677",83.7,"10,341,289",93.3,"9,717,390",95,"2,687,505",95,"8,617,276",67.3,"8,318,151",75.1,"7,806,894",76.8,"2,211,754",92.4,"717,927","3,084,676","4,814,017",656,"717,832","3,084,383","4,515,282",654,"717,361","3,082,215","4,006,713",605,"90,348","1,039,053","1,082,059",294,"3,574,932",41.5,"3,574,306",43,"3,461,351",44.3,"2,384,612",54.8,"1,389,190",62.8,"1,568,160","1,947,492","59,220",60,"10,710,167",88.5,"8,616,506",71.2,"22,225,554","183,621","240,158","3,084,551","4,813,427","717,873",655
03/14/2022,11,MI,"20,208,830","932,600","7,967,540","11,308,690",0,"202,354","235,123","257,670","1,144,720","15,383,062","14,941,993","14,101,686","4,328,803","462,186","6,042,060","8,876,678","2,138","154,033","173,845","179,801","245,202","15,672,941","6,635,406",66.4,"6,401,167",74.5,"6,012,194",76.7,"1,692,317",95,"5,948,418",59.6,"5,744,905",66.8,"5,393,372",68.8,"1,540,441",87.3,"418,329","2,157,281","3,371,702","1,106","418,299","2,157,211","3,168,298","1,097","417,996","2,156,464","2,817,908","1,004","70,955","769,562","699,322",602,"3,158,311",53.1,"3,157,955",55,"3,065,400",56.8,"2,050,704",67.1,"1,162,915",75.5,"1,410,661","1,700,581","46,946",123,"6,634,837",70.4,"5,948,356",63.1,"15,382,462","163,289","214,522","2,157,259","3,371,677","418,315","1,105"
03/14/2022,11,KY,"8,480,475","379,300","3,496,500","4,604,675",0,"189,819","222,809","244,761","1,129,880","6,361,579","6,202,661","5,856,875","1,756,551","234,549","2,613,940","3,510,646","2,444","142,391","162,963","169,039","234,031","6,418,013","2,928,714",65.6,"2,840,771",74.6,"2,668,333",77,"722,880",95,"2,535,413",56.8,"2,465,398",64.8,"2,316,501",66.9,"641,442",85.5,"209,580","970,539","1,353,524","1,770","209,547","970,415","1,283,681","1,755","209,419","970,145","1,135,279","1,658","38,791","293,286","308,540",825,"1,095,956",43.2,"1,095,827",44.4,"1,069,111",46.2,"745,396",57.9,"432,015",67.4,"495,750","576,890","23,134",182,"2,928,259",69.8,"2,535,359",60.4,"6,360,405","151,616","202,154","970,526","1,353,507","209,557","1,769"
03/14/2022,11,NH,"3,316,230","177,600","1,170,540","1,968,090",0,"243,892","276,682","300,259","1,306,300","2,541,999","2,478,061","2,317,115","667,667","111,110","942,075","1,488,730",84,"186,951","206,752","209,797","263,002","2,555,103","1,321,657",95,"1,282,785",95,"1,210,209",95,"363,863",95,"944,219",69.4,"918,129",76.6,"861,956",78,"237,079",93.4,"82,104","340,484","521,530",101,"82,076","340,377","495,575",101,"82,044","340,220","439,597",95,"16,650","98,041","122,345",43,"283,759",30.1,"283,732",30.9,"270,966",31.4,"171,645",34.8,"84,278",35.5,"108,121","171,425","4,200",13,"1,320,644",95,"943,984",72.8,"2,540,734","196,031","255,864","340,379","521,426","82,078",101
03/14/2022,11,GA,"20,828,395","821,200","8,110,540","11,896,655",0,"196,172","231,733","256,711","1,373,040","14,462,068","14,106,805","13,229,577","3,436,984","336,503","5,618,405","8,468,288","38,872","136,211","156,950","163,056","226,571","14,568,465","6,861,869",64.6,"6,659,433",74.1,"6,200,734",76.4,"1,433,517",94.5,"5,725,913",53.9,"5,584,058",62.1,"5,217,730",64.3,"1,250,114",82.4,"316,292","2,121,743","3,276,324","11,554","316,155","2,121,663","3,134,794","11,446","315,794","2,120,669","2,770,972","10,295","35,191","680,877","531,443","2,603","2,034,434",35.5,"2,033,869",36.4,"1,982,635",38,"1,293,017",47.9,"688,039",55,"906,014","1,102,879","24,043","1,498","6,860,018",68.9,"5,725,625",57.5,"14,460,007","145,168","209,102","2,121,697","3,276,186","316,193","11,549"
03/14/2022,11,DD2,"6,636,210","210,000","2,162,840","4,263,370",0,0,0,0,0,"7,295,504","7,185,947","6,807,366","576,356","322,028","2,413,245","4,537,462","22,769",0,0,0,0,"7,295,504","4,124,949",0,"4,054,804",0,"3,844,662",0,"357,782",0,"3,119,208",0,"3,080,077",0,"2,916,336",0,"191,766",0,"288,433","965,527","1,865,063",185,"288,405","965,501","1,825,986",185,"288,202","965,281","1,662,674",179,"9,611","66,894","115,260",1,"1,769",0.1,"1,768",0.1,"1,764",0.1,258,0,60,0,545,"1,191",33,0,"4,124,708",0,"3,119,141",0,"7,295,209",0,0,"965,508","1,865,035","288,413",185
03/14/2022,11,NM,"4,281,445","186,600","1,667,700","2,427,145",0,"204,187","239,531","264,125","1,133,840","3,796,914","3,667,553","3,406,116","970,488","117,856","1,540,061","2,130,281","8,716","181,079","205,186","210,126","257,011","3,935,722","1,811,103",86.4,"1,731,883",95,"1,595,970",95,"419,699",95,"1,468,159",70,"1,410,023",78.9,"1,297,513",80,"349,764",92.6,"108,580","556,025","801,350","2,204","108,562","555,978","743,282","2,201","108,421","555,558","631,368","2,166","21,269","164,093","163,316","1,086","711,015",48.4,"710,854",50.4,"680,526",52.4,"427,963",62.3,"238,027",68.1,"298,504","401,837","10,469",205,"1,810,868",91.7,"1,468,104",74.3,"3,796,659","192,154","216,690","556,008","801,322","108,571","2,203"
03/14/2022,11,SC,"10,075,475","450,000","4,170,240","5,455,235",0,"195,689","227,953","249,545","1,075,260","7,338,540","7,171,023","6,787,346","2,246,378","230,136","2,848,094","4,258,133","2,177","142,532","162,241","168,106","239,736","7,338,188","3,446,302",66.9,"3,349,823",75.8,"3,152,383",78.1,"948,329",95,"2,900,531",56.3,"2,826,397",63.9,"2,659,614",65.9,"808,610",86.3,"206,573","1,035,593","1,657,988",377,"206,525","1,035,435","1,584,062",375,"205,946","1,033,437","1,419,863",368,"31,273","345,060","432,062",215,"1,123,820",38.7,"1,123,692",39.8,"1,099,435",41.3,"813,113",52.9,"502,641",62.2,"481,443","619,915","21,967",495,"3,444,347",70.9,"2,899,594",59.7,"7,335,598","151,055","207,474","1,035,518","1,657,173","206,528",375
03/14/2022,11,PR,"7,310,390","214,300","2,565,560","4,530,530",0,"228,901","256,659","278,920","1,075,600","7,012,597","6,710,873","6,174,754","1,685,579","151,997","2,688,011","4,171,956",633,"219,576","235,610","235,591","248,005","7,021,107","3,054,950",95,"2,890,434",95,"2,661,948",95,"705,665",95,"2,614,914",81.9,"2,480,501",87.1,"2,280,452",87,"599,499",88.2,"139,506","951,958","1,523,308",142,"139,449","951,873","1,389,052",127,"139,319","951,502","1,189,546",85,"23,717","297,751","278,013",18,"1,419,295",54.3,"1,418,876",57.2,"1,312,303",57.5,"750,556",63.6,"388,203",64.8,"564,861","843,552","10,863",19,"3,053,995",95,"2,614,701",85,"7,011,462","227,925","237,643","951,902","1,523,195","139,462",142
03/14/2022,11,FM,"151,100","12,800","86,940","51,360",0,"147,674","190,923","226,455","3,140,070","110,524","99,972","89,749","7,094","13,140","75,976","21,383",25,"108,018","126,320","134,508","147,423","111,385","61,938",60.5,"55,049",69.6,"48,876",73.3,"3,774",78.4,"51,021",49.9,"47,467",60,"43,630",65.4,"3,494",72.6,"12,261","30,950","7,797",13,"12,253","30,949","4,252",13,"12,234","30,944",439,13,"1,094","2,379",20,1,"9,217",18.1,"9,207",19.4,"9,188",21.1,"3,347",25.9,886,25.4,"8,765",92,360,0,"61,920",66.7,"51,017",55,"110,506","119,053","162,786","30,950","7,797","12,257",13
03/14/2022,11,MN,"12,052,570","500,900","4,267,160","7,284,510",0,"213,712","252,247","277,935","1,309,520","9,964,151","9,551,533","8,902,470","2,500,160","354,930","3,610,010","5,994,962","4,249","176,681","199,903","205,293","271,644","9,978,137","4,203,775",74.5,"3,982,694",83.4,"3,692,948",85.2,"938,369",95,"3,864,921",68.5,"3,672,026",76.9,"3,399,110",78.4,"877,998",95,"326,936","1,293,471","2,242,976","1,538","326,917","1,293,413","2,050,174","1,522","326,392","1,291,105","1,780,139","1,474","50,528","369,573","457,531",366,"2,174,498",56.3,"2,174,182",59.2,"2,090,129",61.5,"1,298,447",73.3,"715,037",81.4,"872,205","1,273,501","28,459",333,"4,200,883",79.4,"3,863,300",73.1,"9,959,631","188,344","227,923","1,293,463","2,241,382","326,921","1,534"
03/14/2022,11,DE,"2,242,555","96,800","867,800","1,277,955",0,"230,298","267,032","291,168","1,187,130","1,745,360","1,696,019","1,588,453","510,808","61,633","669,434","1,012,182","2,111","179,239","201,953","206,241","270,403","1,718,942","799,418",82.1,"771,980",91.9,"722,466",93.8,"208,915",95,"662,412",68,"641,475",76.4,"599,438",77.8,"178,193",94.3,"56,770","232,476","372,486",680,"56,759","232,463","351,575",678,"56,709","232,332","309,734",663,"9,974","73,497","94,376",346,"292,358",44.1,"292,289",45.6,"282,265",47.1,"200,067",58.1,"118,197",66.3,"125,775","161,501","5,037",45,"799,251",87,"662,381",72.1,"1,745,168","189,889","244,009","232,465","372,470","56,766",680
03/14/2022,11,WY,"941,585","48,000","414,340","479,245",0,"162,690","191,878","211,580","949,379","734,285","718,185","680,587","222,511","28,774","320,412","384,451",648,"126,872","146,353","152,932","224,353","734,723","336,618",58.2,"327,618",66.8,"308,838",69.4,"91,694",92.5,"294,070",50.8,"286,898",58.5,"270,651",60.8,"82,692",83.4,"26,553","118,523","148,861",133,"26,549","118,521","141,695",133,"26,528","118,496","125,496",131,"3,923","42,127","36,581",61,"123,327",41.9,"123,307",43,"120,699",44.6,"87,091",56.8,"55,247",66.8,"57,145","64,374","1,762",46,"336,581",61.9,"294,063",54.1,"734,242","135,014","173,140","118,522","148,858","26,550",133
03/14/2022,11,UT,"6,043,550","241,900","2,061,460","3,740,190",0,"188,510","233,139","265,677","1,651,820","5,080,108","4,858,351","4,421,991","963,630","182,440","1,775,743","3,121,610",315,"158,458","187,418","194,393","263,379","5,051,607","2,286,420",71.3,"2,162,247",83.4,"1,950,814",85.8,"374,301",95,"2,033,105",63.4,"1,936,248",74.7,"1,750,326",76.9,"341,185",93.3,"168,558","663,251","1,201,282",14,"168,515","663,184","1,104,536",13,"168,354","662,773","919,188",11,"16,892","146,648","177,642",3,"874,436",43,"874,199",45.1,"838,885",47.9,"461,031",64.1,"249,872",73.2,"339,126","523,170","12,135",5,"2,285,874",77.3,"2,032,994",68.7,"5,079,468","171,711","204,301","663,229","1,201,224","168,527",14
03/14/2022,11,KS,"5,787,115","254,800","2,212,540","3,319,775",0,"198,644","236,045","261,498","1,217,090","4,475,386","4,332,805","4,038,177","1,203,016","137,135","1,701,092","2,633,167","3,992","153,618","176,727","182,470","253,007","4,586,023","2,149,347",73.8,"2,068,462",84.4,"1,922,727",86.9,"525,641",95,"1,764,805",60.6,"1,702,686",69.4,"1,579,738",71.4,"426,158",89.6,"125,523","630,378","1,008,174",730,"125,502","630,344","946,129",711,"125,388","629,961","823,767",622,"18,591","202,869","204,421",277,"735,363",41.7,"735,241",43.2,"710,548",45,"471,547",56.7,"277,174",65,"319,179","405,481","10,500",203,"2,149,171",78.8,"1,764,782",64.7,"4,475,190","164,048","212,139","630,370","1,008,165","125,518",729
03/14/2022,11,MP,"122,630","3,600","25,020","94,010",0,"236,505","289,974","339,931","3,266,650","106,937","98,516","86,860","8,484","1,345","14,679","90,913",0,"206,239","232,953","240,776","225,999","107,059","45,231",87.2,"40,802",95,"35,431",95,"3,217",85.7,"43,050",83,"39,062",92.4,"33,938",94.1,"3,101",82.6,"1,148","5,192","36,709",1,"1,148","5,192","32,721",1,"1,148","5,191","27,598",1,119,500,"2,482",0,"19,740",45.9,"19,739",50.5,"18,569",54.7,"9,173",67.8,"2,280",73.5,"3,907","15,634",199,0,"45,227",94,"43,050",89.5,"106,933","222,305","254,937","5,192","36,709","1,148",1
03/14/2022,11,OR,"9,599,585","461,000","3,601,460","5,537,125",0,"227,600","263,163","286,454","1,253,080","7,494,391","7,250,431","6,796,824","1,920,711","273,406","2,787,045","4,418,175","15,765","177,687","198,763","202,819","250,719","7,496,513","3,256,555",77.2,"3,121,816",85.6,"2,914,656",87,"750,190",95,"2,908,058",68.9,"2,801,646",76.8,"2,615,573",78,"690,249",90.1,"245,958","994,395","1,662,295","5,410","245,955","994,391","1,555,906","5,394","245,103","991,458","1,373,908","5,104","52,455","311,750","324,662","1,382","1,510,053",51.9,"1,509,841",53.9,"1,451,733",55.5,"880,549",66.8,"517,920",75,"643,048","843,156","23,320",529,"3,254,926",81.6,"2,907,314",72.9,"7,492,008","187,773","240,596","994,394","1,661,554","245,957","5,409"
03/14/2022,11,NJ,"21,144,535","949,100","7,571,760","12,623,675",0,"238,055","277,547","304,518","1,433,010","16,686,479","16,119,897","14,984,657","3,694,158","568,262","6,279,665","9,835,862","2,690","187,864","211,592","215,805","250,361","17,163,745","7,940,061",89.4,"7,624,015",95,"7,070,876",95,"1,598,589",95,"6,628,422",74.6,"6,369,519",83.6,"5,889,412",84.8,"1,344,788",91.1,"511,604","2,286,526","3,829,040","1,252","511,506","2,286,440","3,570,353","1,220","511,239","2,285,765","3,091,227","1,181","92,971","625,053","626,522",242,"3,037,127",45.8,"3,036,549",47.7,"2,916,862",49.5,"1,764,454",59.4,"895,289",66.6,"1,297,584","1,675,960","63,522",61,"7,938,742",94.9,"6,628,253",79.2,"16,685,114","199,404","252,698","2,286,494","3,828,966","511,544","1,249"
03/14/2022,11,NE,"3,798,810","149,600","1,336,880","2,312,330",0,"196,381","234,870","260,490","1,215,780","3,095,197","2,992,133","2,790,676","820,063","93,544","1,112,734","1,882,771","6,148","160,007","184,996","191,361","262,455","3,108,050","1,344,998",69.5,"1,289,098",79.7,"1,193,909",81.9,"306,946",95,"1,212,977",62.7,"1,166,192",72.1,"1,080,490",74.1,"284,966",91.2,"87,575","412,575","711,238","1,589","87,550","412,536","664,533","1,573","87,483","412,364","579,146","1,497","6,946","138,523","138,582",915,"588,652",48.5,"588,541",50.5,"568,469",52.6,"366,112",65.7,"212,168",74.5,"230,307","351,552","6,456",337,"1,344,710",74.6,"1,212,917",67.3,"3,094,834","171,599","210,632","412,553","711,216","87,560","1,588"
03/14/2022,11,WV,"3,890,085","162,100","1,552,660","2,175,325",0,"217,063","249,711","271,544","1,059,940","2,647,544","2,601,148","2,476,491","856,690","66,688","1,140,980","1,438,178","1,698","147,730","166,972","172,869","233,424","2,647,544","1,153,906",64.4,"1,127,425",72.4,"1,066,545",74.4,"338,886",92.3,"1,021,118",57,"1,000,786",64.2,"947,321",66.1,"306,976",83.6,"60,506","418,862","541,279",471,"60,487","418,765","521,073",461,"60,429","418,399","468,065",428,"9,593","156,979","140,209",195,"455,012",44.6,"454,929",45.5,"445,725",47.1,"327,273",57.4,"201,381",65.6,"215,216","234,780","4,942",74,"1,153,489",67.9,"1,020,883",60.1,"2,646,827","155,776","228,947","418,786","541,138","60,489",470
03/14/2022,11,WI,"11,143,045","450,800","4,159,500","6,532,745",0,"191,381","222,870","244,588","1,095,420","9,929,440","9,625,357","9,052,831","2,826,665","333,160","3,789,805","5,804,097","2,378","170,538","192,515","198,708","277,875","9,921,669","4,149,649",71.3,"3,988,755",79.8,"3,725,102",81.8,"1,035,176",95,"3,777,481",64.9,"3,636,141",72.7,"3,398,624",74.6,"963,535",94.7,"299,042","1,326,562","2,151,050",827,"299,013","1,326,514","2,009,794",820,"298,814","1,326,165","1,772,865",780,"30,589","461,038","471,598",310,"2,075,917",55,"2,075,606",57.1,"2,012,116",59.2,"1,340,539",70.8,"769,997",79.9,"867,725","1,181,258","26,829",105,"4,149,137",75.5,"3,777,408",68.8,"9,928,924","180,791","202,898","1,326,550","2,151,010","299,026",822
03/14/2022,11,IL,"26,356,945","1,160,900","9,141,140","16,054,905",0,"207,997","243,194","267,476","1,289,960","21,919,246","21,042,286","19,564,919","5,049,555","675,758","7,744,348","13,469,879","29,261","172,976","194,156","198,549","247,136","22,157,521","9,659,535",76.2,"9,189,534",84.8,"8,492,188",86.2,"1,966,099",95,"8,601,232",67.9,"8,198,717",75.6,"7,571,344",76.8,"1,788,764",87.5,"621,694","2,791,743","5,178,706","9,089","621,637","2,791,626","4,776,373","9,081","619,054","2,783,995","4,159,436","8,859","84,010","795,793","905,189","3,772","4,267,278",49.6,"4,266,584",52,"4,101,824",54.2,"2,518,979",66.6,"1,358,323",75.9,"1,744,235","2,469,462","52,024","1,557","9,654,044",81,"8,598,178",72.1,"21,910,682","183,739","221,025","2,791,645","5,175,809","621,640","9,084"
03/14/2022,11,NV,"5,716,910","258,400","1,962,300","3,496,210",0,"185,605","218,053","239,450","1,152,670","4,762,122","4,649,594","4,359,673","1,155,200","186,249","1,630,810","2,944,536",527,"154,607","177,343","182,603","232,916","4,733,007","2,289,987",74.3,"2,226,729",84.9,"2,075,489",86.9,"498,259",95,"1,848,497",60,"1,800,254",68.7,"1,682,749",70.5,"411,100",82.9,"171,555","599,238","1,077,644",60,"171,551","599,232","1,029,411",60,"171,507","599,126","912,059",57,"26,081","189,050","195,936",33,"692,968",37.5,"692,929",38.5,"675,412",40.1,"447,309",52.8,"253,407",61.6,"285,279","395,766","11,920",3,"2,289,897",79.1,"1,848,483",63.9,"4,762,023","164,515","197,504","599,233","1,077,638","171,552",60
03/14/2022,11,ND,"1,317,800","52,400","503,720","761,680",0,"172,926","206,796","226,469","1,099,590","1,065,681","1,031,557","979,372","291,395","39,576","403,665","622,115",325,"139,842","161,877","168,308","243,143","1,043,999","491,906",64.5,"474,633",74.5,"448,087",77,"120,564",95,"415,640",54.5,"402,021",63.1,"379,574",65.2,"102,099",85.2,"36,437","144,807","234,386",10,"36,431","144,801","220,779",10,"36,285","144,594","198,685",10,"4,371","48,116","49,609",3,"167,338",40.3,"167,322",41.6,"165,575",43.6,"113,737",57.6,"69,274",67.8,"76,451","88,385","2,495",7,"491,666",69.4,"415,560",58.7,"1,065,352","150,482","186,140","144,803","234,314","36,433",10
03/14/2022,11,CO,"11,955,575","487,100","4,397,740","7,070,735",0,"207,608","242,209","265,726","1,419,210","10,378,946","10,022,245","9,354,866","2,226,735","338,798","4,014,436","6,016,224","9,488","180,230","203,041","207,922","264,328","10,382,957","4,526,479",78.6,"4,330,084",87.7,"4,017,041",89.3,"853,000",95,"4,001,344",69.5,"3,842,125",77.8,"3,562,998",79.2,"775,929",92.1,"310,355","1,426,125","2,262,243","2,621","310,330","1,426,050","2,103,137","2,608","310,006","1,425,489","1,824,983","2,520","28,814","369,815","376,423",877,"2,016,278",50.4,"2,015,890",52.5,"1,939,732",54.4,"1,097,610",67.2,"575,008",74.1,"896,922","1,093,416","25,458",482,"4,525,112",83.4,"4,001,268",73.7,"10,377,522","191,237","220,317","1,426,110","2,262,201","310,336","2,621"
03/14/2022,11,VA2,"7,803,820","626,100","3,799,180","3,378,540",0,0,0,0,0,"7,237,383","7,237,189","7,233,868","3,817,819","255,123","3,731,423","3,250,544",293,0,0,0,0,"7,237,383","3,413,068",0,"3,412,948",0,"3,411,053",0,"1,667,462",0,"2,933,775",0,"2,933,700",0,"2,932,303",0,"1,494,069",0,"233,248","1,438,176","1,262,339",12,"233,241","1,438,154","1,262,293",12,"233,206","1,438,115","1,260,970",12,"76,582","816,080","601,406",1,"1,107,695",37.8,"1,107,689",37.8,"1,107,636",37.8,"1,005,120",43.6,"724,166",48.5,"585,722","501,079","20,892",2,"3,412,964",0,"2,933,705",0,"7,237,210",0,0,"1,438,154","1,262,297","233,242",12
03/14/2022,11,IH2,"2,812,195","105,700","1,250,480","1,456,015",0,"135,019",0,0,0,"2,182,972","2,104,762","1,927,201","385,533","40,205","1,024,067","1,118,529",171,"104,809",0,0,0,"2,182,972","1,082,248",52,"1,037,157",0,"945,374",0,"176,717",0,"858,884",41.2,"825,871",0,"751,387",0,"138,410",0,"38,119","389,804","430,955",6,"38,094","389,718","398,053",6,"38,049","389,456","323,876",6,"3,474","78,096","56,839",1,"257,375",30,"257,322",31.2,"246,374",32.8,"148,874",41.3,"67,413",48.7,"124,127","131,187","1,942",119,"1,081,882",0,"858,729",0,"2,182,423",0,0,"389,732","430,896","38,095",6
03/14/2022,11,TN,"12,358,030","506,900","4,715,140","7,135,990",0,"180,959","211,771","232,332","1,080,820","9,653,557","9,462,998","8,999,873","2,798,775","261,760","3,689,869","5,645,381","56,547","141,358","162,161","169,198","244,778","9,481,487","4,201,993",61.5,"4,097,589",70.2,"3,866,917",72.7,"1,049,471",91.8,"3,674,331",53.8,"3,590,342",61.5,"3,394,852",63.8,"958,584",83.8,"233,381","1,306,770","2,122,372","11,808","233,326","1,306,716","2,038,565","11,735","233,075","1,306,134","1,844,019","11,624","35,786","475,984","440,723","6,091","1,568,357",42.7,"1,568,007",43.7,"1,538,079",45.3,"1,079,875",57.2,"642,360",67,"664,964","878,399","21,442","3,552","4,201,283",65.4,"3,674,186",57.2,"9,652,678","150,340","192,476","1,306,753","2,122,285","233,342","11,806"
